6.5 hours LD,9.5 hours LD,11.5 hours LD,12.5 hours LD,14.5 hours LD,17.5 hours LD,21.5 hours LD,23.5 hours LD,24.5 hours LD,26.5 hours LD,30.5 hours LD,33.5 hours LD,35.5 hours LD,36.5 hours LD,38.5 hours LD,41.5 hours LD,45.5 hours LD,47.5 hours LD,48.5 hours LD,50.5 hours LD
0.94362622,0.970286525,1.006699841,0.885931207,1.100778656,0.949073834,0.962498364,0.926829823,0.97701223,1.458478395,0.976337567,0.862581223,0.874178256,0.85388621,0.950823704,0.922359022,0.986733789,1.051477539,1.085925421,1.46791193
0.960727008,0.787589649,1.043277881,1.013911386,0.974316371,-,-,-,-,-,1.992507661,1.666863359,2.141410856,1.611387536,1.773781006,0.631975148,0.787227035,0.680142636,0.797260045,0.762781234
0.954552897,1.011346556,0.947109079,1.495546773,0.57161024,0.912851219,1.006236345,0.986052413,1.069301067,0.94667302,0.930893505,1.309483408,0.995634644,1.18249687,1.286767253,1.165198723,1.189323499,1.064388074,1.281445086,1.257766432
0.947763545,1.268819954,1.249683397,1.16573544,1.644750397,1.027069896,0.96094825,0.933254301,0.861192026,1.196465003,1.08292904,1.084426196,0.964050979,1.038245363,1.058522271,1.129795915,1.172465305,0.976337567,0.85388621,1.036334604
0.886543398,0.973867785,1.039680743,0.91748717,1.120727426,1.034427363,1.029674601,1.012045411,1.032285911,1.237941152,0.96094825,0.925124111,0.88165769,0.878415519,0.936698878,1.063898018,1.188775922,1.185495746,1.179777203,1.198671005
0.994489037,1.224052372,1.355501492,1.084176526,0.71614341,-,-,-,-,-,0.891866805,0.605480276,0.479512574,1.236232054,-,-,-,-,-,-
0.714331826,0.943191764,0.635038419,0.746964565,1.167615899,1.232253329,1.362071795,1.590742924,1.231402412,0.945366046,0.800202677,1.151860804,0.879629934,0.984464364,1.08742672,1.427578504,0.972971233,1.061206741,1.149211597,1.007395485
0.88695176,0.940589226,0.973419406,0.872569443,1.090184492,1.079940927,1.11532131,1.046646439,1.081184971,1.175980174,1.007395485,0.833873169,0.756310274,0.818276351,0.872770382,0.956533093,1.30136763,1.265901749,1.295985075,1.335980133
0.909703781,0.934975003,0.991288345,0.879832499,1.138675562,1.050025872,1.03038612,0.994718053,0.96738645,1.134488244,1.086926056,0.942323453,0.83061544,0.884097169,0.877202781,0.989919775,1.067333154,1.07225974,1.126678482,1.222643941
0.755266114,0.823000312,0.88511561,0.897015608,0.879832499,1.184404367,1.294493875,1.233388799,1.393798523,1.035380544,0.921297728,0.6828102,0.662369002,0.710231614,0.83830103,0.947327185,1.411562135,1.844590638,1.495891175,1.24050923
1.229702342,1.022821857,1.010648184,1.054144143,1.101032149,1.060962417,1.07944371,1.129535799,1.02447178,0.870763066,0.898462593,1.036573257,0.932395138,1.100525221,0.979489985,1.113268703,1.047369686,1.049542429,1.023057397,0.862581223
0.968277856,1.009950294,1.013211242,1.004153254,1.136579975,1.018825954,1.024235914,1.057304304,0.983558056,0.989008445,0.99655208,0.930679183,0.815642787,0.834065197,0.915798652,1.082679715,1.100778656,1.089933497,1.130836975,1.16573544
0.785416463,0.994947122,0.939506956,0.883893622,1.052446432,1.073989412,1.091440336,1.053658803,1.007859514,1.040878409,-,-,-,-,-,-,-,-,-,-
0.914744907,1.036334604,0.895158624,0.939290652,0.972075506,1.177063791,1.207813835,1.269404402,1.160646591,0.815267256,0.961612278,1.076961058,0.873172401,1.117635016,1.000691014,1.260085459,1.1347495,0.860003067,1.011812406,0.915587806
0.783249272,0.817146641,0.631829647,0.814704284,2.744732343,1.038962805,1.042077455,0.951261675,0.961169542,0.931107875,0.640619273,1.094460268,1.018356876,1.230835461,1.382610975,1.443776604,0.842170452,0.759626313,0.765420342,0.9132717
0.514280432,0.817523038,0.699519781,0.855066713,1.455123987,1.006236345,1.170307532,1.118407318,1.110452535,0.952138223,0.708761306,0.950823704,0.789223485,1.037528416,1.096983259,1.350205896,1.046164551,0.940156169,1.170577036,1.080438372
0.738414132,1.105095982,1.058766033,0.848789503,0.82603795,1.067824793,1.202541298,1.188502227,1.157977178,0.814516713,0.855263622,1.026124365,0.871364776,1.16091387,0.981974025,0.927470276,1.161716078,0.883690121,0.958958913,0.890635496
0.916642522,1.099765268,1.11532131,0.935405674,1.026833432,1.113525072,1.093704503,0.934114256,1.015313124,1.255162629,1.139200062,0.897222178,0.781267935,0.818464788,0.789223485,0.928324901,1.14366808,1.258345789,1.143141523,1.187134701
1.019999597,1.000230285,1.100271845,0.983105215,0.897222178,0.906984782,0.925337153,1.012511583,1.028253035,1.137627286,0.854673031,0.861588711,0.763835784,0.912220862,0.922571427,0.880846027,0.936914586,1.092697627,1.095216555,1.108408889
0.835026003,0.860597341,0.939939715,0.861985579,1.093956366,1.077457131,1.063653075,1.124604974,0.985371507,0.950823704,0.894128628,1.059009851,0.961612278,1.08742672,1.019060575,0.994260074,1.057547785,1.028963572,1.034665576,1.001151956
0.991973339,1.11866487,1.081433951,1.08517555,0.158598838,0.980618314,0.876798907,0.644614396,1.011812406,1.135010816,0.989464005,0.774996962,0.694704321,0.656749877,0.659933234,0.975663369,1.028726672,1.337211183,1.103062194,1.088428738
0.742335107,0.973867785,0.951480736,0.800571269,1.081682989,1.053901445,1.065368864,1.066596121,1.068562675,1.146040591,1.650440986,1.17543874,-,0.778215721,1.028726672,1.489018179,1.194813167,1.123052348,1.387714097,1.07969229
1.108919448,1.019295249,0.96894695,0.948855327,1.135533628,0.989008445,1.023292992,1.084176526,0.993344748,0.931751284,0.935405674,1.024000102,0.892894196,1.00461579,0.949510999,1.109941271,1.036096007,0.981521913,1.034427363,1.01601472
0.923208937,1.083677359,1.004153254,1.086926056,1.263281104,1.139987266,0.87096359,0.776604674,1.091189052,1.01344457,0.766655049,0.89002048,0.825087485,0.930679183,1.359878163,1.017185124,0.825847769,0.885727237,1.161181211,0.757355877
1.11532131,1.114294534,1.106114282,1.144458371,0.73434476,1.069547311,1.08292904,1.073000687,1.007395485,0.881860723,0.976112782,0.965606099,0.855657576,0.881048873,0.960727008,1.152656756,1.088679387,1.127976366,1.120211431,1.062184599
0.89392277,0.987643023,1.013677951,0.890635496,1.114807803,0.995863924,1.026833432,0.986961019,1.089180858,1.259215323,1.01976476,0.895983475,0.819785061,0.851726187,0.859013522,0.991744955,1.22489821,1.232253329,1.268527831,1.332907464
0.570689655,1.049059208,0.373766178,0.73046599,0.580363378,1.051961874,1.063408188,1.006699841,1.064878356,1.232253329,1.125122993,1.067824793,0.893511199,0.840814127,1.088178147,1.103062194,1.186041813,1.21646607,1.270574105,1.324951557
0.926616437,1.015313124,1.003459849,0.854673031,1.156378478,1.076465214,1.078946722,0.966050879,0.94863687,1.222362449,1.109685727,0.925550245,0.873373479,0.824517732,0.813204925,1.018591388,1.224334253,1.229985524,1.218989599,1.314922025
1.283512197,1.001843766,1.014845663,1.026597022,1.098752813,0.90782053,0.974540742,1.021880237,0.88838251,0.767184818,1.293302151,1.130836975,0.748169501,0.995176243,0.896602613,0.902609707,1.21478662,1.185768748,1.342455814,1.298374568
1.011113712,0.873775775,1.005078539,0.946019307,1.101792978,0.95411341,1.152656756,1.100271845,0.982878873,1.010648184,1.017419366,1.005078539,0.935405674,1.128495938,0.92853868,0.967163727,0.859805067,1.067824793,0.978588257,1.074731554
0.762430041,0.68438424,1.095973366,0.694224602,0.761552766,0.835026003,0.720609528,0.665273156,0.834449387,1.945360082,0.8456682,0.633869711,0.696466128,0.942974611,0.746448758,0.760851673,0.724269172,0.825277491,0.74028679,1.570362804
1.1347495,0.9421065,0.953893743,0.954552897,1.114037987,0.987188301,1.106369004,1.176792793,1.00461579,0.784332119,0.801678063,1.177605974,1.059009851,1.20503594,1.213668276,1.339059886,0.862779862,0.904482149,0.858222705,0.626758164
1.224616199,1.034427363,1.022115561,0.890225438,0.762781234,1.096983259,1.04592369,0.970063134,1.099005839,1.657677337,1.195088315,0.932609854,0.83830103,0.751795982,0.800571269,0.864569678,1.161983604,1.137627286,1.142878335,1.596614246
1.073000687,1.036811964,1.007395485,1.037767343,1.085675407,1.014378417,1.06071815,1.102808234,1.035380544,0.892894196,0.905941178,1.050025872,0.858420341,0.990147739,1.07820167,1.169230135,0.94145594,0.920661538,1.028253035,1.074484117
1.178691088,1.014378417,0.960284679,0.883486667,1.105859619,0.954992586,1.155313904,1.233388799,1.000691014,0.831572272,1.111987742,1.410587399,0.942974611,1.261246575,1.101032149,0.646249172,0.652679542,0.678578351,0.744731974,0.738584178
0.784874103,0.933254301,0.830233016,0.859211339,0.862779862,1.029674601,1.092446053,1.078449963,1.028253035,0.902194136,-,-,-,-,-,-,-,-,-,-
0.80408137,1.293897876,0.976337567,0.866363207,1.603614594,0.894334532,1.047369686,0.981747943,0.956092695,0.889405888,0.558856106,0.715154705,0.645951632,1.106369004,1.25660852,1.098499845,0.699841996,0.664966857,0.805378441,0.959400632
0.928752509,0.930893505,1.025415788,0.925976575,1.156378478,1.096478196,1.063653075,0.993573501,0.97701223,1.114551139,0.995863924,0.905941178,0.808723383,0.832146901,0.762254505,1.074979049,1.305569513,1.120211431,1.142352141,1.205313442
1.01976476,1.048334794,1.007627473,1.009485302,1.021644967,1.038006325,1.095468767,1.139200062,0.995405417,0.8830799,0.912010839,0.989008445,0.899704722,0.954992586,1.028016298,1.172735306,1.069054879,1.059009851,1.036096007,0.946019307
0.97701223,1.006236345,0.844889669,0.876798907,1.487989957,1.028963572,0.99884937,1.022350939,1.012511583,1.197567496,0.973419406,0.887769049,0.850746165,0.872770382,0.904482149,1.066596121,1.150270548,1.183041556,1.088428738,1.243655228
0.901778756,0.993573501,1.04761088,0.935405674,1.111475771,1.020704431,1.013211242,0.989464005,1.032761406,1.180320636,1.034665576,0.92853868,0.856446029,0.768068581,0.857432617,1.072012872,1.135795124,1.211155763,1.125382092,1.204203818
0.921722099,0.881454704,0.961612278,0.922783882,1.147624999,1.053173687,1.056574196,0.993573501,0.958076086,1.139724804,1.127197456,0.980618314,0.94667302,0.910122812,0.931107875,1.029200527,0.944713236,1.065859597,1.070532854,1.257766432
0.774996962,0.826608754,1.070039969,0.914323748,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0.993802306,0.986052413,1.07225974,0.977237221,0.732824533,0.922996385,0.981521913,0.849962959,0.898462593,1.127457033,0.993802306,0.906984782,0.845278845,0.817711301,0.931322296,1.052204125,1.222081022,1.144985535,1.315527709,1.46352451
1.05535847,0.971404252,1.212550961,1.003922066,0.896396186,1.010415501,1.012977969,1.043518133,1.03038612,1.234525315,1.183313992,0.885319439,0.708434985,0.962055219,1.010415501,1.105350469,1.190419411,1.147624999,1.079940927,1.088679387
1.183859054,1.019295249,1.075721875,1.008788215,0.942757509,1.080438372,1.133965913,1.184677118,1.069054879,0.855657576,1.057547785,1.03086074,0.880846027,0.933469215,0.949292391,1.171385921,1.093704503,1.052688794,1.132921973,0.992887401
1.123828393,1.057060878,1.032999235,1.157444032,1.111475771,1.006004677,1.12176013,1.131878994,1.024943676,0.858420341,0.823569017,0.960284679,0.912010839,1.095468767,1.000921458,1.188228596,1.036573257,0.958958913,0.954333128,0.826228174
1.190145339,0.980392545,1.076465214,0.987415636,0.647738931,1.057547785,1.161716078,1.16091387,1.068562675,0.9103324,0.639734835,1.080687181,1.049542429,1.151330474,0.809468587,1.135795124,1.078946722,1.185768748,1.229419225,0.691034929
1.040159644,0.991060119,0.990375755,1.06194005,1.199499303,1.062429204,1.036811964,1.074731554,1.025651926,0.833105497,0.880643228,0.977912506,0.834449387,0.909494339,0.984917831,1.254007113,1.080438372,1.117120445,1.103824426,1.039920166
1.091189052,0.900119147,1.157177551,0.927256743,1.156644774,0.987643023,0.930464911,0.863773747,0.943843523,1.342455814,1.018591388,0.764011684,0.717629032,0.832913689,0.748514125,1.074236736,1.067824793,1.191516333,1.160112216,1.556323947
0.538145856,0.998389489,1.038723602,1.066841742,0.833681185,1.048334794,1.108408889,1.11660611,0.988553095,1.100525221,0.940372673,0.852314742,0.866762273,0.854082847,1.014612013,0.73417569,1.225180286,1.339059886,0.794511157,1.11249995
0.456772553,1.009485302,1.122793785,0.954772716,0.510622562,1.143141523,0.974989638,0.980844136,1.051719679,1.166809617,1.053901445,0.897428795,0.894128628,0.729289566,0.850550296,1.182224622,0.901571138,0.994947122,1.514607141,1.14788928
0.864569678,0.860201113,1.015546936,0.910961452,1.176250985,1.121501865,1.21646607,1.157710574,1.125122993,1.206424088,1.385798223,1.489361078,1.137627286,1.24939568,1.474687503,1.126159747,0.966273346,0.701616833,0.855460576,0.956753369
0.966495864,1.102300489,1.247670768,1.153187696,1.18740808,1.002536054,0.835987916,0.812269227,0.881860723,1.151065401,1.062184599,1.074484117,0.9525768,1.061206741,0.999309463,1.021880237,0.882673321,0.87116416,0.907193647,1.052688794
1.117120445,0.951480736,0.952138223,0.970063134,1.092446053,1.008788215,1.077209066,1.14419488,1.026360666,0.786683425,0.861192026,1.008091609,0.904482149,1.092194537,1.008091609,1.120469399,1.092697627,1.03086074,1.096225752,1.027069896
0.676861793,1.318256739,1.472651554,1.410912236,0.534072234,1.055115493,0.869961433,0.76948472,0.909075597,1.116092012,1.117120445,1.020234487,0.848203382,0.903441425,0.838687171,1.021644967,1.069301067,0.952796164,1.020234487,1.233956926
0.986506611,0.968054928,1.072012872,0.938425931,1.169768709,1.104332873,1.042557459,1.01344457,0.985371507,1.174897555,1.116349032,0.985825392,0.884097169,0.919602197,0.971180603,1.069054879,1.199499303,1.169499391,1.207535758,1.267360012
1.031098132,0.956973695,1.011113712,0.858222705,1.101792978,1.083926914,1.06071815,1.010648184,1.015546936,1.239652613,1.2749701,0.740798339,0.875588401,0.810774349,0.844111856,0.995863924,1.120211431,1.091189052,1.1347495,1.245087864
0.865366343,1.047369686,1.040878409,0.945366046,1.345860354,1.075721875,1.033951101,1.01648272,1.188775922,1.347721014,1.057304304,0.858222705,0.639587548,0.660389257,0.594155334,0.715154705,1.207813835,1.091691679,1.244228085,1.269989119
1.088679387,1.005309994,1.1012857,0.986506611,1.197843278,1.110708256,1.126937939,1.122793785,1.029200527,1.087176359,1.005309994,1.117892391,1.014612013,1.033951101,1.052931213,1.171655674,1.114551139,1.052204125,1.059009851,1.190967746
1.261246575,1.008091609,0.991060119,0.980844136,1.107388477,0.995405417,1.138151303,1.186041813,1.01601472,0.773570679,0.975663369,1.038723602,0.908657049,1.032048246,0.954772716,1.124087193,1.04761088,1.006699841,1.057060878,0.965161523
0.960505818,1.026360666,1.0752266,1.072753648,1.043277881,1.056087738,0.940372673,0.892483098,1.042077455,1.209205183,-,-,-,-,-,-,-,-,-,-
1.056330939,1.265027597,1.682286656,1.254295892,1.19371321,1.008323758,0.860795524,0.72443596,1.126937939,1.235093966,1.150270548,1.15425031,0.956753369,0.964717152,0.790132635,0.758402926,0.790860709,0.603253708,1.282921254,1.847140795
0.97588805,0.992201776,0.995176243,0.882470101,1.093452697,1.079195187,1.04761088,1.024000102,1.005541502,1.184677118,0.977237221,1.015780801,0.850158693,0.924485279,0.977687359,1.036096007,0.964050979,0.929822391,1.017888013,1.057304304
0.908029588,1.109685727,1.255740785,1.283512197,0.89002048,1.038484455,1.23367283,1.037528416,1.116349032,1.345860354,0.928324901,0.583848273,0.699841996,0.947763545,0.421211287,-,-,-,-,-
1.178691088,0.855263622,1.136841712,0.900533763,0.939290652,1.228287409,1.060962417,0.990147739,0.985144643,1.372460961,1.066105049,0.904482149,0.828705078,0.754049749,0.795426398,0.96894695,1.290921994,1.312804329,1.20005182,1.227721892
0.909494339,0.974540742,0.918967177,0.891866805,1.149740951,0.997700064,1.191242008,1.263572019,1.026124365,0.786502305,0.925763385,1.088178147,0.89002048,1.024943676,1.018122417,1.218989599,1.044479691,1.009252886,1.020704431,0.875185271
0.922996385,0.962498364,1.004847138,0.917064749,1.116092012,1.021880237,1.00716355,0.94754534,1.036096007,1.210319415,1.000691014,0.939074397,0.845278845,0.79250133,0.814891898,1.020939484,1.294493875,1.272916746,1.279381304,1.28528666
0.997011115,1.081184971,1.215066368,1.259505302,1.179777203,0.978137704,1.060473938,1.083677359,0.959621567,0.734513868,0.673131633,1.062184599,0.794694121,0.858618022,0.966941055,0.938425931,0.881860723,0.829086799,0.979039017,1.114551139
0.997470361,0.906984782,1.001843766,0.868160456,1.123828393,1.083677359,1.104587184,1.07225974,1.015780801,1.176792793,0.863574878,1.287952955,1.042077455,0.958296716,0.958958913,1.192888907,1.401199585,1.228853187,1.13057662,1.357375481
0.930036515,1.033713052,1.192065173,1.214506938,0.941022484,1.036334604,0.925763385,0.907193647,1.003922066,1.087176359,0.943843523,1.046646439,0.97229936,1.238796587,1.186314941,1.048817681,1.028253035,1.015313124,0.949292391,1.042317429
1.070286383,1.336595517,1.597349683,1.374041975,0.874379567,0.749894209,0.631393345,0.514043652,0.565197198,1.393156803,0.965161523,1.302566786,1.188775922,1.33505759,1.086425624,0.823000312,0.644020957,0.626325365,0.694384471,1.406695182
0.871364776,1.000230285,0.976562402,0.898876445,0.963607119,1.047369686,1.028963572,1.035618977,1.021644967,1.16439411,0.947981801,0.988097954,0.966495864,1.014845663,1.019999597,1.154516117,1.035380544,1.089180858,1.070532854,1.083178422
1.208648452,1.073247783,1.024707701,1.035857465,1.16251884,0.987643023,1.122276838,1.245948237,1.01344457,0.746276902,0.779471068,0.943843523,0.837722153,0.992887401,0.968723867,1.117635016,0.956533093,1.010648184,1.040159644,0.803341125
1.088679387,1.1956388,1.215626055,0.95191901,0.562859499,1.142615208,1.230268771,0.87659704,1.072753648,1.177063791,1.102554332,0.849571627,0.765949258,0.556032274,0.848008099,-,-,-,-,-
0.972747224,0.892688623,1.058278566,0.947109079,1.100525221,1.075721875,1.110196874,1.098499845,0.990831945,1.159044205,0.705504844,1.121243659,1.053173687,0.864967919,0.921085615,1.049784123,1.20670191,1.148153621,1.050025872,1.232253329
0.991060119,1.046405467,1.045682885,0.900326431,1.022350939,0.981974025,1.011346556,1.049784123,1.052204125,1.217586993,1.034665576,0.864171621,0.747308634,0.909494339,0.969393269,0.980844136,1.001613109,1.122018454,1.16385801,1.203372271
0.979941161,0.904898774,1.010415501,1.008323758,1.120985513,1.011346556,0.949510999,1.041837535,1.048576209,1.049542429,1.076713107,0.904482149,0.822432,0.87639522,0.912010839,0.941889597,1.08292904,1.16251884,1.711591023,1.761570383
1.060473938,0.985144643,0.97588805,1.022821857,1.233956926,1.085925421,1.081932085,1.096730699,1.020469432,0.923421538,0.884097169,0.884097169,0.819030359,0.986961019,1.031810635,1.14051237,1.030148893,1.105350469,1.021880237,1.039680743
